Unnamed: 0,Country,City,AQI_Value,AQI_Category,CO_Value,CO_Category,Ozone_Value,Ozone_Category,NO2_Value,NO2_Category,PM25_Value,PM25_Category,VOCs,SO2,Emissions
19755.0,India,Uttamapalaiyam,52.0,Moderate,1.0,Good,22.0,Good,0.0,Good,52.0,L1,128.9834757,5.518781791,L1
19756.0,United States of America,Vestavia Hills,71.0,Moderate,1.0,Good,13.0,Good,1.0,Good,71.0,L1,177.5451632,1.909158709,L1
19757.0,Mexico,Vicente Guerrero,36.0,Good,1.0,Good,36.0,Good,0.0,Good,13.0,L0,106.653256,17.37884469,L0
19758.0,United States of America,Vidalia,46.0,Good,1.0,Good,32.0,Good,2.0,Good,46.0,L0,132.9229375,5.06484967,L0
19759.0,India,Adur,63.0,Moderate,1.0,Good,31.0,Good,0.0,Good,63.0,L1,148.5410977,7.349344939,L1
19760.0,Brazil,Agua Preta,35.0,Good,1.0,Good,18.0,Good,2.0,Good,35.0,L0,102.5624075,-1.141625481,L0
19761.0,India,Akodia,50.0,Unhealthy,1.0,Good,31.0,Good,0.0,Good,50.0,L3,130.39634565,10.12300211,L3
19762.0,Italy,Altavilla Vicentina,63.0,Moderate,1.0,Good,30.0,Good,5.0,Good,63.0,L1,178.0359481,3.665254718,L1
19763.0,United States of America,Alvin,30.0,Good,1.0,Good,22.0,Good,4.0,Good,30.0,L0,83.85108032,1.377318061,L0
19764.0,Greece,Amarousion,60.0,Moderate,1.0,Good,22.0,Good,1.0,Good,60.0,L1,154.5573988,5.097389444,L1
19765.0,United Kingdom of Great Britain and Northern Ireland,Amersham,34.0,Good,1.0,Good,12.0,Good,1.0,Good,34.0,L0,101.4521669,-2.6570215,L0
19766.0,Madagascar,Amparafaravola,22.0,Good,1.0,Good,22.0,Good,0.0,Good,10.0,L0,66.98903792,0.747366897,L0
19767.0,Mexico,Anenecuilco,91.0,Moderate,1.0,Good,8.0,Good,1.0,Good,91.0,L1,254.9489841,8.330829001,L1
19768.0,China,Anlu,50.0,Unhealthy,1.0,Good,31.0,Unhealthy,2.0,Good,50.0,L2,130.39634565,1.473068803,L2
19769.0,Germany,Apolda,32.0,Good,1.0,Good,28.0,Good,2.0,Good,32.0,L0,86.53547976,7.10834512,L0
19770.0,Portugal,Arcozelo,36.0,Good,1.0,Good,24.0,Good,4.0,Good,36.0,L0,83.2589562,2.458307729,L0
19771.0,India,Arkalgud,36.0,Good,1.0,Good,22.0,Good,0.0,Good,36.0,L0,89.19082823,3.223633671,L0
19772.0,Israel,Ashqelon,65.0,Moderate,1.0,Good,46.0,Good,3.0,Good,65.0,L1,153.1404502,-7.370071983,L1
19773.0,Spain,Ayamonte,31.0,Good,1.0,Good,31.0,Good,1.0,Good,14.0,L0,80.34937964,3.124935303,L0
19774.0,India,Chhibramau,50.0,Unhealthy,1.0,,31.0,Unhealthy for Sensitive Groups,2.0,Good,50.0,L3,130.39634565,2.184265589,L3
19775.0,Colombia,Chivolo,68.0,Moderate,1.0,Good,9.0,Good,6.0,Good,68.0,L1,174.9632891,3.842708175,L1
19776.0,Nicaragua,Ciudad Dario,35.0,Good,1.0,Good,9.0,Good,1.0,Good,35.0,L0,102.7172527,-4.037327713,L0
19777.0,Italy,Crema,97.0,Moderate,1.0,Good,34.0,Good,6.0,Good,97.0,L1,250.8757373,-0.609407816,L1
19778.0,United Republic of Tanzania,Tabora,17.0,Good,1.0,Good,16.0,Good,0.0,Good,17.0,L0,43.4690771,1.182208426,L0
19779.0,China,Talin,50.0,Very Unhealthy,1.0,Good,31.0,Very Unhealthy,6.0,Good,50.0,L2,130.39634565,6.041237883,L2
19780.0,United States of America,Talladega,111.0,Unhealthy for Sensitive Groups,1.0,Good,10.0,Good,1.0,Good,111.0,L2,130.39634565,11.82265175,L2
19781.0,Mexico,Tangancicuaro,79.0,Moderate,1.0,,13.0,Good,5.0,Good,79.0,L1,203.892234,-3.740355622,L1
19782.0,China,Taonan,65.0,Moderate,1.0,Good,31.0,Moderate,0.0,Good,29.0,L0,169.0068423,5.343153522,L0
19783.0,Germany,Friedland,46.0,Good,1.0,Good,28.0,Good,1.0,Good,46.0,L0,112.3094989,3.304586883,L0
19784.0,Turkey,Hakkari,87.0,Moderate,1.0,Good,37.0,Good,0.0,Good,87.0,L1,218.1702373,-0.289035319,L1
19785.0,Iran (Islamic Republic of),Hamadan,78.0,Moderate,1.0,Good,55.0,Moderate,0.0,Good,78.0,L1,222.584608,-0.766029435,L1
19786.0,Uzbekistan,Muborak,70.0,Moderate,1.0,,45.0,Good,0.0,Good,70.0,L1,192.2846649,9.310885411,L1
19787.0,India,Mungeli,50.0,Unhealthy,1.0,Good,44.0,Good,0.0,Good,50.0,L3,130.39634565,14.03856783,L3
19788.0,United States of America,Murrieta,70.0,Moderate,1.0,Good,4.0,Good,1.0,Good,70.0,L1,156.3303104,-2.970305955,L1
19789.0,Oman,Muscat,50.0,Unhealthy,1.0,Good,31.0,Unhealthy,5.0,Good,50.0,L2,130.39634565,0.979075056,L2
19790.0,Japan,Nagareyama,68.0,Moderate,1.0,Good,31.0,Moderate,3.0,Good,31.0,L0,183.9347289,-1.221802688,L0
19791.0,Germany,Neuenrade,29.0,Good,1.0,,27.0,Good,1.0,Good,29.0,L0,72.30058163,0.592391493,L0
19792.0,United Republic of Tanzania,Ngudu,29.0,Good,1.0,,13.0,Good,1.0,Good,29.0,L0,87.71658728,8.279228366,L0
19793.0,Ukraine,Nizhyn,60.0,Moderate,1.0,Good,27.0,Good,1.0,Good,60.0,L1,155.5965457,6.438352361,L1
19794.0,Central African Republic,Nola,78.0,Moderate,1.0,Good,8.0,Good,0.0,Good,78.0,L1,198.3693872,6.630737135,L1
19795.0,United States of America,North Lauderdale,54.0,Moderate,1.0,Good,12.0,Good,1.0,Good,54.0,L1,147.5611518,3.881812808,L1
19796.0,United States of America,North Little Rock,56.0,Moderate,1.0,Good,26.0,Good,4.0,Good,56.0,L1,139.6812421,2.20493673,L1
19797.0,United States of America,Northborough,49.0,Good,1.0,Good,34.0,Good,4.0,Good,49.0,L0,124.6329368,7.49323415,L0
19798.0,Switzerland,Oftringen,42.0,Good,1.0,Good,21.0,Good,3.0,Good,42.0,L0,116.7016726,8.101675643,L0
19799.0,Indonesia,Langsa,72.0,Moderate,1.0,Good,38.0,Good,0.0,Good,72.0,L1,184.6860406,6.756489577,L1
19800.0,Brazil,Lapao,17.0,Good,1.0,Good,31.0,Good,1.0,Good,17.0,L0,66.58776273,-8.982706443,L0
19801.0,Russian Federation,Lgov,54.0,Moderate,1.0,Good,34.0,Good,0.0,Good,54.0,L1,146.9382541,3.865703786,L1
19802.0,Austria,Lienz,50.0,Good,1.0,Good,28.0,Good,1.0,Good,50.0,L0,136.2881383,2.867321498,L0
19803.0,China,Linhai,50.0,Unhealthy,1.0,Good,31.0,Unhealthy,1.0,Good,116.0,L2,130.39634565,12.35651806,L2
19804.0,Germany,Ludwigsburg,31.0,Good,1.0,Good,27.0,Good,2.0,Good,31.0,L0,91.24754677,4.995532731,L0
19805.0,Paraguay,Luque,36.0,Good,1.0,Good,19.0,Good,1.0,Good,36.0,L0,91.77392227,6.583692715,L0
19806.0,India,Madukkarai,60.0,Moderate,1.0,Good,24.0,Good,1.0,Good,60.0,L1,157.8237775,-0.476485231,L1
19807.0,Venezuela (Bolivarian Republic of),Tacarigua,112.0,Unhealthy for Sensitive Groups,1.0,Good,7.0,Good,1.0,Good,112.0,L2,275.8370695,10.29699189,L2
19808.0,Uruguay,Tacuarembo,25.0,Good,1.0,Good,25.0,Good,0.0,Good,4.0,L0,77.89441392,8.169073649,L0
19809.0,India,Talwandi Bhai,50.0,Unhealthy,1.0,Good,31.0,Unhealthy,1.0,Good,50.0,L3,130.39634565,-2.534956888,L3
19810.0,Brazil,Tapejara,18.0,Good,1.0,Good,18.0,Good,0.0,Good,14.0,L0,69.82513064,-4.4809451,L0
19811.0,Syrian Arab Republic,Tartus,64.0,Moderate,1.0,Good,47.0,Good,1.0,Good,64.0,L1,188.9229838,7.612268486,L1
19812.0,Guatemala,Tecpan Guatemala,95.0,Moderate,1.0,Good,12.0,Good,1.0,Good,95.0,L1,250.1331945,4.738038526,L1
19813.0,Mexico,Tequixquiac,50.0,Unhealthy,1.0,Good,12.0,Good,1.0,Good,50.0,L3,130.39634565,10.74356843,L3
19814.0,Botswana,Thamaga,59.0,Moderate,1.0,Good,16.0,Good,1.0,Good,59.0,L1,143.0393549,5.009103971,L1
19815.0,Myanmar,Thaton,54.0,Moderate,1.0,Good,22.0,Good,0.0,Good,54.0,L1,149.047498,5.464338569,L1
19816.0,United Republic of Tanzania,Tinde,19.0,Good,1.0,Good,15.0,Good,0.0,Good,19.0,L0,54.60284564,-1.736186899,L0
19817.0,India,Tiruvidaimarudur,62.0,Moderate,1.0,Good,31.0,Good,0.0,Good,62.0,L1,165.3803484,5.49896921,L1
19818.0,Peru,Tocache,34.0,Good,1.0,,1.0,Good,0.0,Good,34.0,L0,107.2978739,5.513159483,L0
19819.0,Madagascar,Toliary,19.0,Good,1.0,Good,31.0,Good,0.0,Good,18.0,L0,44.25576711,-1.444469998,L0
19820.0,Japan,Tonami,45.0,Good,1.0,Good,45.0,Good,0.0,Good,27.0,L0,108.2569583,8.808467384,L0
19821.0,Kenya,Mariakani,46.0,Good,1.0,Good,22.0,Good,0.0,Good,46.0,L0,117.6357406,-5.676608199,L0
19822.0,Sweden,Mariestad,29.0,Good,1.0,Good,25.0,Good,1.0,Good,29.0,L0,85.7120115,4.838535183,L0
19823.0,India,Maudaha,50.0,Unhealthy,1.0,Good,46.0,Good,0.0,Good,50.0,L3,130.39634565,-2.670386698,L3
19824.0,Zambia,Mbala,22.0,Good,1.0,Good,15.0,Good,0.0,Good,22.0,L0,51.04311488,-3.111508209,L0
19825.0,Russian Federation,Mednogorsk,35.0,Good,1.0,Good,35.0,Good,0.0,Good,22.0,L0,100.065529,8.729934441,L0
19826.0,Russian Federation,Medvedovskaya,52.0,Moderate,1.0,,30.0,Good,4.0,Good,52.0,L1,122.9878718,-1.699624183,L1
19827.0,Greece,Melissia,59.0,Moderate,1.0,,35.0,Good,1.0,Good,59.0,L1,144.1225833,-0.110695023,L1
19828.0,United States of America,Mendota Heights,53.0,Moderate,1.0,Good,31.0,Good,4.0,Good,53.0,L1,136.3454268,6.701611034,L1
19829.0,,Milazzo,63.0,Moderate,1.0,Good,48.0,Good,0.0,Good,63.0,L1,156.9656875,-1.75392042,L1
19830.0,France,Montbeliard,44.0,Good,1.0,Good,25.0,Good,2.0,Good,44.0,L0,123.8985949,8.891047634,L0
19831.0,Italy,Montescaglioso,54.0,Moderate,1.0,Good,39.0,Good,2.0,Good,54.0,L1,142.8637848,7.02302591,L1
19832.0,Democratic Republic of the Congo,Tshikapa,50.0,Hazardous,1.0,Good,37.0,Good,1.0,Good,50.0,L5,130.39634565,4.2395104225,L5
19833.0,Italy,Turi,48.0,Good,1.0,,48.0,Good,1.0,Good,43.0,L0,122.5281463,8.701878411,L0
19834.0,United States of America,Tuscaloosa,66.0,Moderate,1.0,Good,21.0,Good,2.0,Good,66.0,L1,168.7779785,-5.892845755,L1
19835.0,United States of America,Twentynine Palms,36.0,Good,1.0,Good,27.0,Good,4.0,Good,36.0,L0,107.1038261,6.162456907,L0
19836.0,Germany,Uberherrn,25.0,Good,1.0,Good,25.0,Good,2.0,Good,24.0,L0,66.59079197,-2.431157621,L0
19837.0,India,Ullal,78.0,Moderate,1.0,,24.0,Good,0.0,Good,78.0,L1,214.9400525,-0.616497064,L1
19838.0,Russian Federation,Uray,33.0,Good,1.0,Good,33.0,Good,0.0,Good,22.0,L0,92.9082821,1.506450333,L0
19839.0,France,Vauvert,42.0,Good,1.0,Good,32.0,Good,1.0,Good,42.0,L0,86.4721353,10.20698659,L0
19840.0,Belgium,Veurne,31.0,Good,1.0,Good,31.0,Good,1.0,Good,30.0,L0,94.27570414,-0.506396293,L0
19841.0,Russian Federation,Chaykovskiy,26.0,Good,1.0,Good,31.0,Good,0.0,Good,13.0,L0,79.12726813,3.406903011,L0
19842.0,Ukraine,Chernyakhiv,56.0,Moderate,1.0,Good,37.0,Good,1.0,Good,56.0,L1,154.5133261,1.609132633,L1
19843.0,India,Chidambaram,82.0,Moderate,1.0,Good,41.0,Good,1.0,Good,82.0,L1,190.8902162,-1.113200734,L1
19844.0,Guatemala,Chiquimulilla,90.0,Moderate,1.0,,31.0,Good,1.0,Good,90.0,L1,223.3701004,4.048493773,L1
19845.0,Peru,Chocope,32.0,Good,1.0,Good,15.0,Good,2.0,Good,32.0,L0,79.11295166,5.343641638,L0
19846.0,United States of America,Clearwater,56.0,Moderate,1.0,Good,46.0,Good,1.0,Good,56.0,L1,136.5887863,3.668055231,L1
19847.0,Mexico,Puruandiro,43.0,Good,1.0,Good,8.0,Good,4.0,Good,43.0,L0,129.9192253,7.612582903,L0
19848.0,United States of America,Rancho Cucamonga,83.0,Moderate,1.0,Good,28.0,Good,1.0,Good,83.0,L1,212.3823216,4.389682787,L1
19849.0,Poland,Rawicz,36.0,Good,1.0,Good,18.0,Good,4.0,Good,36.0,L0,94.63439057,2.751705617,L0
19850.0,China,Ruian,50.0,Unhealthy for Sensitive Groups,1.0,Good,31.0,Unhealthy for Sensitive Groups,1.0,Good,95.0,L1,130.39634565,9.4287647,L1
19851.0,France,Saint Jean De Luz,44.0,Good,1.0,Good,31.0,Good,0.0,Good,44.0,L0,120.6930167,0.139462045,L0
19852.0,Austria,Sankt Veit,58.0,Moderate,1.0,Good,33.0,Good,1.0,Good,58.0,L1,116.6510729,-3.397951992,L1
19853.0,Spain,Santa Cruz De La Palma,38.0,Good,1.0,Good,38.0,Good,0.0,Good,14.0,L0,93.53642463,6.237734944,L0
19854.0,Brazil,Sao Paulo,50.0,Unhealthy,1.0,Good,0.0,Good,1.0,Good,50.0,L3,130.39634565,16.61429489,L3
19855.0,United States of America,Asheboro,60.0,Moderate,1.0,Good,29.0,Good,7.0,Good,60.0,L1,159.0030609,5.9344328,L1
19856.0,Germany,Bad Lippspringe,36.0,Good,1.0,Good,36.0,Good,1.0,Good,27.0,L0,92.11107586,0.66743122,L0
19857.0,United States of America,Bellmore,73.0,Moderate,1.0,Good,39.0,Good,1.0,Good,73.0,L1,187.6538756,0.737491408,L1
19858.0,Brazil,Benevides,55.0,Moderate,1.0,Good,9.0,Good,2.0,Good,55.0,L1,121.7148025,-5.693608632,L1
19859.0,India,Bhadohi,50.0,Hazardous,1.0,,49.0,Good,1.0,Good,50.0,L4,130.39634565,5.495828276,L4
19860.0,Germany,Bissendorf,36.0,Good,1.0,Good,31.0,Good,2.0,Good,24.0,L0,106.1513025,4.2395104225,L0
19861.0,United Kingdom of Great Britain and Northern Ireland,Bletchley,28.0,Good,1.0,Good,28.0,Good,1.0,Good,25.0,L0,89.09449483,8.491723881,L0
19862.0,United States of America,Brecksville,48.0,Good,1.0,Good,31.0,Good,1.0,Good,48.0,L0,132.1886342,8.960080468,L0
19863.0,Russian Federation,Bulanash,32.0,Good,1.0,,32.0,Good,3.0,Good,31.0,L0,71.64534707,-0.74751101,L0
19864.0,Philippines,Bulaon,70.0,Moderate,1.0,Good,23.0,Good,1.0,Good,70.0,L1,192.594018,11.74126455,L1
19865.0,Nigeria,Calabar,69.0,Moderate,1.0,Good,22.0,Good,2.0,Good,69.0,L1,184.7400226,17.70399596,L1
19866.0,Brazil,Campo Bom,52.0,Moderate,1.0,Good,15.0,Good,4.0,Good,52.0,L1,133.8281097,2.433417644,L1
19867.0,Brazil,Cariacica,50.0,Good,1.0,Good,10.0,Good,3.0,Good,50.0,L0,109.7496369,5.854852203,L0
19868.0,France,Castelnau Le Lez,43.0,Good,1.0,Good,31.0,Good,0.0,Good,43.0,L0,122.0359495,4.481348173,L0
19869.0,Spain,Cehegin,31.0,Good,1.0,Good,31.0,Good,1.0,Good,27.0,L0,76.5783367,11.36807991,L0
19870.0,Thailand,Soeng Sang,47.0,Good,1.0,Good,28.0,Good,0.0,Good,47.0,L0,125.9616582,-4.963161723,L0
19871.0,Brazil,Aguas Formosas,26.0,Good,1.0,Good,4.0,Good,1.0,Good,26.0,L0,70.68393861,2.663152136,L0
19872.0,Colombia,Aguazul,44.0,Good,1.0,Good,2.0,Good,2.0,Good,44.0,L0,130.3839498,8.39698929,L0
19873.0,Germany,Aichach,30.0,Good,1.0,Good,30.0,Good,1.0,Good,29.0,L0,78.74633014,6.067669376,L0
19874.0,China,Aksu,50.0,Unhealthy,1.0,Good,46.0,Good,0.0,Good,50.0,L3,130.39634565,3.585959109,L3
19875.0,Turkey,Aliaga,55.0,Moderate,1.0,Good,49.0,Good,4.0,Good,55.0,L1,158.2861539,10.76155536,L1
19876.0,China,Anda,50.0,Unhealthy for Sensitive Groups,1.0,Good,31.0,Unhealthy for Sensitive Groups,1.0,Good,103.0,L2,130.39634565,8.567391642,L2
19877.0,Mexico,Apan,50.0,Very Unhealthy,1.0,Good,8.0,Good,1.0,Good,50.0,L4,130.39634565,6.168500917,L4
19878.0,Italy,Saronno,66.0,Moderate,1.0,Good,31.0,Good,4.0,Good,66.0,L1,168.0138428,7.285215119,L1
19879.0,Ukraine,Sartana,37.0,Good,1.0,Good,37.0,Good,2.0,Good,35.0,L0,87.47458038,3.49552339,L0
19880.0,Hungary,Satoraljaujhely,58.0,Moderate,1.0,Good,38.0,Good,1.0,Good,58.0,L1,150.0116099,4.051307833,L1
19881.0,Philippines,Sebu,53.0,Moderate,1.0,Good,31.0,Good,0.0,Good,53.0,L1,144.4170511,-1.936459979,L1
19882.0,Malaysia,Segamat,70.0,Moderate,1.0,Good,41.0,Good,0.0,Good,70.0,L1,193.5370984,4.2395104225,L1
19883.0,India,Sidlaghatta,44.0,Good,1.0,Good,22.0,Good,1.0,Good,44.0,L0,129.7469399,-0.367064381,L0
19884.0,Belgium,Sint Niklaas,37.0,Good,1.0,Good,27.0,Good,4.0,Good,37.0,L0,94.55235926,5.646222252,L0
19885.0,Indonesia,Solok,61.0,Moderate,1.0,Good,32.0,Good,0.0,Good,61.0,L1,147.6275077,13.34361925,L1
19886.0,Guatemala,Solola,90.0,Moderate,1.0,Good,31.0,Good,1.0,Good,90.0,L1,226.812611,0.685900681,L1
19887.0,Belgium,Spa,30.0,Good,1.0,Good,25.0,Good,2.0,Good,30.0,L0,68.18469247,5.055872811,L0
19888.0,Slovenia,Trbovlje,67.0,Moderate,1.0,Good,31.0,Good,1.0,Good,67.0,L1,170.326138,3.915813507,L1
19889.0,Brazil,Tres Barras,29.0,Good,1.0,Good,12.0,Good,1.0,Good,29.0,L0,74.08334716,10.97365804,L0
19890.0,Brazil,Tuntum,40.0,Good,1.0,Good,5.0,Good,1.0,Good,40.0,L0,112.274902,-0.74605557,L0
19891.0,Russian Federation,Ulan Ude,42.0,Good,1.0,Good,42.0,Good,0.0,Good,41.0,L0,87.9406482,0.038726295,L0
19892.0,Honduras,Tegucigalpa,50.0,Good,1.0,Good,9.0,Good,3.0,Good,50.0,L0,122.6639205,3.550459162,L0
19893.0,Germany,Templin,53.0,Moderate,1.0,Good,31.0,Good,2.0,Good,53.0,L1,130.244817,1.33242805,L1
19894.0,Viet Nam,Thanh Hoa,50.0,Unhealthy for Sensitive Groups,1.0,Good,31.0,Unhealthy for Sensitive Groups,1.0,Good,113.0,L2,130.39634565,5.1036119,L2
19895.0,New Zealand,Timaru,13.0,Good,1.0,Good,10.0,Good,2.0,Good,13.0,L0,26.36155623,12.14214661,L0
19896.0,Brazil,Timbo,44.0,Good,1.0,Good,12.0,Good,5.0,Good,44.0,L0,117.2665736,4.435213509,L0
19897.0,Canada,Grande Prairie,34.0,Good,1.0,Good,34.0,Good,0.0,Good,27.0,L0,88.71871586,-1.923427167,L0
19898.0,United States of America,Great Bend,58.0,Moderate,1.0,Good,18.0,Good,5.0,Good,58.0,L1,160.4304253,1.849916247,L1
19899.0,United States of America,Greenwood,61.0,Moderate,1.0,Good,20.0,Good,3.0,Good,61.0,L1,163.4583186,5.824457797,L1
19900.0,Philippines,Guihing,48.0,Good,1.0,Good,18.0,Good,0.0,Good,48.0,L0,126.2124373,5.486837924,L0
19901.0,Cuba,Guines,61.0,Moderate,1.0,Good,26.0,Good,2.0,Good,61.0,L1,151.9533313,0.913681248,L1
19902.0,Kazakhstan,Glubokoe,39.0,Good,1.0,Good,39.0,Good,0.0,Good,24.0,L0,83.97657497,-4.340158457,L0
19903.0,South Africa,Grahamstown,66.0,Moderate,1.0,Good,31.0,Good,1.0,Good,66.0,L1,172.4708566,7.147298703,L1
19904.0,Germany,Greiz,31.0,Good,1.0,Good,28.0,Good,1.0,Good,31.0,L0,87.80489799,1.612025373,L0
19905.0,Italy,Grottaferrata,47.0,Good,1.0,Good,43.0,Good,4.0,Good,47.0,L0,106.7513239,0.569348895,L0
19906.0,Russian Federation,Gubakha,29.0,Good,1.0,Good,27.0,Good,0.0,Good,29.0,L0,65.16305836,10.19889883,L0
19907.0,Indonesia,Kemang,95.0,Moderate,1.0,Good,31.0,Moderate,1.0,Good,95.0,L1,245.0232997,8.472889504,L1
19908.0,United Republic of Tanzania,Kilindoni,36.0,Good,1.0,Good,24.0,Good,0.0,Good,36.0,L0,98.39141686,2.674091825,L0
19909.0,Russian Federation,Kinel,35.0,Good,1.0,Good,35.0,Good,0.0,Good,18.0,L0,82.5935269,1.996443537,L0
19910.0,Canada,Kitimat,15.0,Good,1.0,Good,15.0,Good,2.0,Good,9.0,L0,36.75935286,12.46514312,L0
19911.0,Ghana,Koforidua,106.0,Unhealthy for Sensitive Groups,1.0,Good,14.0,Good,2.0,Good,106.0,L2,251.6351116,-0.172364204,L2
19912.0,China,Kuanshan,93.0,Moderate,1.0,Good,31.0,Moderate,0.0,Good,87.0,L1,251.272639,3.11701968,L1
19913.0,Albania,Kucove,67.0,Moderate,1.0,Good,40.0,Good,2.0,Good,67.0,L1,159.5012559,1.538159577,L1
19914.0,Peru,La Brea,34.0,Good,1.0,Good,21.0,Good,0.0,Good,34.0,L0,95.42259391,3.494803067,L0
19915.0,France,La Trinite,97.0,Moderate,1.0,Good,25.0,Good,0.0,Good,97.0,L1,247.150393,5.304424152,L1
19916.0,India,Ladnun,50.0,Hazardous,1.0,Good,32.0,Good,0.0,Good,50.0,L5,130.39634565,-4.682873095,L5
19917.0,India,Hansot,50.0,Unhealthy,1.0,Good,27.0,Good,0.0,Good,50.0,L3,130.39634565,-1.423050123,L3
19918.0,Japan,Ichinoseki,40.0,Good,1.0,Good,40.0,Good,0.0,Good,22.0,L0,105.6125271,6.038221965,L0
19919.0,India,Ikauna,50.0,Unhealthy,1.0,,31.0,Unhealthy,1.0,Good,50.0,L3,130.39634565,5.874266969,L3
19920.0,China,Ilan,50.0,Unhealthy for Sensitive Groups,1.0,Good,31.0,Unhealthy for Sensitive Groups,0.0,Good,97.0,L1,130.39634565,3.591119567,L1
19921.0,United States of America,Indio,61.0,Moderate,1.0,Good,32.0,Good,4.0,Good,61.0,L1,163.4633358,4.663223511,L1
19922.0,,Ishikari,26.0,Good,1.0,,26.0,Good,3.0,Good,21.0,L0,52.14974161,-1.099627403,L0
19923.0,,Isla Vista,39.0,Good,1.0,Good,33.0,Good,1.0,Good,39.0,L0,100.2178247,6.988056614,L0
19924.0,Poland,Jelenia Gora,42.0,Good,1.0,Good,24.0,Good,2.0,Good,42.0,L0,120.1129545,6.862799184,L0
19925.0,Mexico,Jiquilpan,41.0,Good,1.0,Good,7.0,Good,4.0,Good,41.0,L0,114.9668486,3.991933894,L0
19926.0,Pakistan,Kalabagh,50.0,Unhealthy for Sensitive Groups,1.0,Good,31.0,Unhealthy for Sensitive Groups,6.0,Good,50.0,L2,130.39634565,14.52691908,L2
19927.0,Russian Federation,Kalinino,50.0,Good,1.0,Good,40.0,Good,1.0,Good,50.0,L0,114.1149686,7.42711256,L0
19928.0,United Republic of Tanzania,Kamachumu,21.0,Good,1.0,Good,15.0,Good,0.0,Good,21.0,L0,62.59494862,1.795391339,L0
19929.0,Russian Federation,Kamen Rybolov,35.0,Good,1.0,Good,35.0,Good,0.0,Good,28.0,L0,105.9225678,2.192876088,L0
19930.0,Jordan,Umm Nuwarah,50.0,Unhealthy for Sensitive Groups,1.0,Good,31.0,Moderate,6.0,Good,50.0,L2,130.39634565,14.3735962,L2
19931.0,India,Un,50.0,Unhealthy,1.0,Good,31.0,Unhealthy for Sensitive Groups,1.0,Good,50.0,L3,130.39634565,4.092714481,L3
19932.0,Netherlands,Valkenswaard,51.0,Moderate,1.0,Good,20.0,Good,1.0,Good,51.0,L1,127.2509804,2.439137221,L1
19933.0,India,Vaniyambadi,27.0,Good,1.0,Good,25.0,Good,0.0,Good,27.0,L0,78.21608711,1.750916523,L0
19934.0,India,Vejalpur,50.0,Unhealthy for Sensitive Groups,1.0,Good,41.0,Good,0.0,Good,50.0,L2,130.39634565,5.789016949,L2
19935.0,Netherlands,Veldhoven,45.0,Good,1.0,Good,25.0,Good,7.0,Good,45.0,L0,105.1039319,15.07578147,L0
19936.0,India,Vengurla,56.0,Moderate,1.0,Good,30.0,Good,1.0,Good,56.0,L1,130.0171819,5.03336355,L1
19937.0,United States of America,Vernon Hills,61.0,Moderate,1.0,Good,13.0,Good,1.0,Good,61.0,L1,180.8999632,3.989629703,L1
19938.0,Switzerland,Versoix,62.0,Moderate,1.0,Good,30.0,Good,1.0,Good,62.0,L1,158.2267721,4.743357863,L1
19939.0,China,Yongchang,50.0,Unhealthy,1.0,,40.0,Good,6.0,Good,50.0,L3,130.39634565,-0.964293042,L3
19940.0,India,Zahirabad,50.0,Unhealthy for Sensitive Groups,1.0,Good,41.0,Good,0.0,Good,50.0,L2,130.39634565,2.861077962,L2
19941.0,Italy,Zevio,72.0,Moderate,1.0,Good,31.0,Good,3.0,Good,72.0,L1,189.8996231,12.32042145,L1
19942.0,Libya,Zlitan,69.0,Moderate,1.0,,49.0,Good,1.0,Good,69.0,L1,187.1006087,7.10994999,L1
19943.0,Czechia,Znojmo,77.0,Moderate,1.0,Good,37.0,Good,1.0,Good,77.0,L1,200.4979617,9.954836604,L1
19944.0,Spain,Blanes,41.0,Good,1.0,Good,31.0,Good,5.0,Good,41.0,L0,124.9085808,8.866732025,L0
19945.0,India,Bodinayakkanur,46.0,Good,1.0,Good,23.0,Good,0.0,Good,46.0,L0,116.7325541,-1.543998129,L0
19946.0,Ghana,Bolgatanga,52.0,Moderate,1.0,Good,11.0,Good,1.0,Good,52.0,L1,132.3711753,15.15994119,L1
19947.0,United States of America,Castle Rock,67.0,Moderate,1.0,Good,13.0,Good,1.0,Good,67.0,L1,174.8140635,-5.080242726,L1
19948.0,United States of America,Central Falls,47.0,Good,1.0,Good,31.0,Good,5.0,Good,47.0,L0,127.1496165,5.462486943,L0
19949.0,Germany,Furth,45.0,Good,1.0,Good,26.0,Good,3.0,Good,45.0,L0,119.7794726,-6.498250304,L0
19950.0,United States of America,Gaffney,67.0,Moderate,1.0,Good,26.0,Good,1.0,Good,67.0,L1,159.6558497,-2.966538063,L1
19951.0,India,Garulia,50.0,Very Unhealthy,1.0,Good,31.0,Moderate,5.0,Good,50.0,L4,130.39634565,13.87782575,L4
19952.0,Germany,Geilenkirchen,35.0,Good,1.0,Good,31.0,Good,4.0,Good,35.0,L0,88.75826415,0.343336137,L0
19953.0,France,Colmar,43.0,Good,1.0,Good,23.0,Good,2.0,Good,43.0,L0,106.6902299,10.02442789,L0
19954.0,United States of America,Cornelius,40.0,Good,1.0,Good,24.0,Good,7.0,Good,40.0,L0,105.3248205,-7.071837227,L0
19955.0,United Kingdom of Great Britain and Northern Ireland,Cowdenbeath,36.0,Good,1.0,Good,31.0,Good,1.0,Good,36.0,L0,85.38477313,3.357458997,L0
