Unnamed: 0,Country,City,AQI_Value,AQI_Category,CO_Value,CO_Category,Ozone_Value,Ozone_Category,NO2_Value,NO2_Category,PM25_Value,PM25_Category,SO2
18619.0,Mexico,Suchiapa,67.0,Moderate,1.0,Good,29.0,Good,1.0,Good,67.0,L1,3.467857052
18620.0,Georgia,Sukhumi,40.0,Good,1.0,Good,36.0,Good,0.0,Good,40.0,L0,2.191177392
18621.0,Israel,Tayibe,56.0,Moderate,1.0,Good,45.0,Good,4.0,Good,56.0,L1,2.757669736
18622.0,Brazil,Terra Nova,26.0,Good,1.0,Good,20.0,Good,0.0,Good,26.0,L0,7.891584387
18623.0,Mexico,Teziutlan,67.0,Moderate,1.0,Good,29.0,Good,1.0,Good,67.0,L1,3.056514834
18624.0,Mexico,Tezoyuca,50.0,Very Unhealthy,1.0,Good,39.0,Good,5.0,Good,50.0,L4,5.161781059
18625.0,Philippines,Tigaon,54.0,Moderate,1.0,Good,21.0,Good,1.0,Good,54.0,L1,13.60486562
18626.0,Hungary,Tiszafured,60.0,Moderate,1.0,Good,50.0,Good,0.0,Good,60.0,L1,-2.922393028
18627.0,Hungary,Tiszaujvaros,62.0,Moderate,1.0,Good,51.0,Moderate,0.0,Good,62.0,L1,5.584100635
18628.0,Mexico,Tlaxiaco,62.0,Moderate,1.0,Good,26.0,Good,0.0,Good,62.0,L1,3.492721262
18629.0,Colombia,Tocaima,86.0,Moderate,1.0,Good,12.0,Good,4.0,Good,86.0,L1,4.346955214
18630.0,Japan,Towada,100.0,Unhealthy for Sensitive Groups,1.0,Good,37.0,Good,1.0,Good,100.0,L2,2.633186854
18631.0,Brazil,Tres Lagoas,51.0,Moderate,1.0,Good,29.0,Good,0.0,Good,51.0,L1,0.480403
18632.0,Japan,Tsuchiura,65.0,Moderate,1.0,Good,27.0,Good,1.0,Good,65.0,L1,1.759546514
18633.0,Libya,Tukrah,50.0,Unhealthy for Sensitive Groups,1.0,Good,37.0,Good,0.0,Good,50.0,L2,6.278702563
18634.0,United States of America,Ukiah,31.0,Good,1.0,Good,30.0,Good,1.0,Good,31.0,L0,8.062205563
18635.0,Malaysia,Sungai Udang,92.0,Moderate,1.0,Good,21.0,Good,5.0,Good,92.0,L1,-3.29404742
18636.0,India,Suriapet,50.0,Unhealthy,1.0,,48.0,Good,3.0,Good,50.0,L3,-0.407824779
18637.0,China,Taicheng,90.0,Moderate,1.0,Good,12.0,Good,1.0,Good,90.0,L1,8.339444306
18638.0,Indonesia,Tarakan,21.0,Good,1.0,Good,11.0,Good,0.0,Good,21.0,L0,6.961295967
18639.0,Spain,Tarifa,45.0,Good,1.0,Good,45.0,Good,0.0,Good,28.0,L0,-3.518298979
18640.0,South Africa,Umkomaas,71.0,Moderate,1.0,Good,28.0,Good,3.0,Good,71.0,L1,8.171443535
18641.0,Russian Federation,Ust Katav,39.0,Good,1.0,Good,39.0,Good,0.0,Good,9.0,L0,3.730143032
18642.0,Brazil,Vazante,24.0,Good,1.0,Good,22.0,Good,0.0,Good,24.0,L0,7.535359516
18643.0,France,Vendome,56.0,Moderate,1.0,Good,34.0,Good,1.0,Good,56.0,L1,-0.458685529
18644.0,Cuba,Venezuela,59.0,Moderate,1.0,Good,28.0,Good,0.0,Good,59.0,L1,-3.150118608
18645.0,Mexico,Veracruz,55.0,Moderate,1.0,,26.0,Good,1.0,Good,55.0,L1,2.256731716
18646.0,Japan,Kani,53.0,Moderate,1.0,Good,34.0,Good,3.0,Good,53.0,L1,2.478621986
18647.0,United States of America,Kapaa,27.0,Good,1.0,Good,27.0,Good,0.0,Good,18.0,L0,0.399110391
18648.0,United Kingdom of Great Britain and Northern Ireland,Kendal,31.0,Good,1.0,Good,31.0,Good,3.0,Good,16.0,L0,1.849013478
18649.0,United States of America,Grand Prairie,55.0,Moderate,1.0,Good,30.0,Good,5.0,Good,55.0,L1,12.26444607
18650.0,United States of America,Groveton,52.0,Moderate,1.0,Good,27.0,Good,1.0,Good,52.0,L1,-2.899032617
18651.0,Costa Rica,Guacimo,51.0,Moderate,1.0,Good,31.0,Good,5.0,Good,51.0,L1,1.375629747
18652.0,Mexico,Guerrero Negro,38.0,Good,1.0,Good,35.0,Good,0.0,Good,38.0,L0,-0.092918494
18653.0,,Gwadar,50.0,Unhealthy,1.0,Good,38.0,Good,1.0,Good,50.0,L3,3.919925327
18654.0,Jamaica,Half Way Tree,105.0,Unhealthy for Sensitive Groups,1.0,Good,20.0,Good,1.0,Good,105.0,L2,7.355069496
18655.0,United Kingdom of Great Britain and Northern Ireland,Hinckley,34.0,Good,1.0,Good,34.0,Good,3.0,Good,20.0,L0,8.126809421
18656.0,Germany,Hockenheim,72.0,Moderate,1.0,Good,36.0,Good,3.0,Good,72.0,L1,9.182618057
18657.0,Germany,Holzwickede,62.0,Moderate,1.0,,30.0,Good,7.0,Good,62.0,L1,6.207271419
18658.0,Mexico,Huamantla,50.0,Unhealthy,1.0,Good,7.0,Good,1.0,Good,50.0,L3,-1.250104142
18659.0,United States of America,Huntington Beach,70.0,Moderate,1.0,Good,20.0,Good,1.0,Good,70.0,L1,-2.721839348
18660.0,United States of America,Huron,56.0,Moderate,1.0,Good,39.0,Good,1.0,Good,56.0,L1,9.536449861
18661.0,Italy,Iesolo,75.0,Moderate,1.0,Good,42.0,Good,2.0,Good,75.0,L1,9.213132588
18662.0,United Republic of Tanzania,Igurubi,35.0,Good,1.0,Good,14.0,Good,0.0,Good,35.0,L0,6.980105365
18663.0,Brazil,Ipojuca,39.0,Good,1.0,Good,13.0,Good,4.0,Good,39.0,L0,-2.101349272
18664.0,Brazil,Itatiaia,56.0,Moderate,1.0,Good,10.0,Good,3.0,Good,56.0,L1,2.187392733
18665.0,Russian Federation,Kamen Na Obi,43.0,Good,1.0,Good,43.0,Good,0.0,Good,26.0,L0,1.805677743
18666.0,France,Frejus,42.0,Good,1.0,Good,42.0,Good,1.0,Good,28.0,L0,-1.323656635
18667.0,Spain,Galapagar,59.0,Moderate,1.0,Good,19.0,Good,5.0,Good,59.0,L1,5.09524317
18668.0,United States of America,Galena Park,104.0,Unhealthy for Sensitive Groups,1.0,Good,9.0,Good,1.0,Good,104.0,L2,16.37734824
18669.0,Sweden,Falkenberg,37.0,Good,1.0,Good,37.0,Good,1.0,Good,34.0,L0,1.321864224
18670.0,Portugal,Feira,32.0,Good,1.0,Good,32.0,Good,2.0,Good,20.0,L0,10.2838715
18671.0,India,Lalsot,50.0,Unhealthy,1.0,Good,43.0,Good,0.0,Good,50.0,L3,-0.62669858
18672.0,Germany,Langenfeld,35.0,Good,1.0,Good,26.0,Good,4.0,Good,35.0,L0,-3.883315526
18673.0,United States of America,Lawrence,45.0,Good,1.0,Good,45.0,Good,2.0,Good,37.0,L0,8.737478712
18674.0,France,Le Creusot,35.0,Good,1.0,Good,25.0,Good,1.0,Good,35.0,L0,2.705929452
18675.0,United States of America,Leeds,35.0,Good,1.0,Good,29.0,Good,5.0,Good,35.0,L0,10.15624378
18676.0,,Leirvik,31.0,Good,1.0,Good,31.0,Good,0.0,Good,15.0,L0,9.354467266
18677.0,Italy,Leonforte,44.0,Good,1.0,Good,42.0,Good,0.0,Good,44.0,L0,2.407960178
18678.0,United States of America,Lexington Fayette,66.0,Moderate,1.0,Good,21.0,Good,1.0,Good,66.0,L1,12.31508118
18679.0,China,Luancheng,50.0,Unhealthy,1.0,Good,31.0,Unhealthy,5.0,Good,50.0,L3,4.819725562
18680.0,Japan,Maebaru,52.0,Moderate,1.0,Good,45.0,Good,1.0,Good,52.0,L1,1.141004341
18681.0,India,Mailani,50.0,Hazardous,1.0,Good,31.0,Unhealthy for Sensitive Groups,1.0,Good,50.0,L5,10.96137215
18682.0,India,Makum,51.0,Moderate,1.0,Good,24.0,Good,1.0,Good,51.0,L1,-2.139036582
18683.0,Cuba,Manati,50.0,Unhealthy for Sensitive Groups,1.0,Good,30.0,Good,0.0,Good,50.0,L2,3.792205649
18684.0,India,Mandapam,58.0,Moderate,1.0,Good,33.0,Good,0.0,Good,58.0,L1,10.04826722
18685.0,India,Mandapeta,50.0,Unhealthy,1.0,Good,52.0,Moderate,0.0,Good,50.0,L3,10.38395257
18686.0,Tunisia,Manzil Tamim,47.0,Good,1.0,Good,31.0,Good,1.0,Good,47.0,L0,1.636661003
18687.0,Russian Federation,Yemelyanovo,50.0,Good,1.0,Good,38.0,Good,1.0,Good,50.0,L0,8.846152923
18688.0,South Sudan,Yirol,63.0,Moderate,1.0,Good,12.0,Good,0.0,Good,63.0,L1,-1.814655467
18689.0,United States of America,Youngstown,51.0,Moderate,1.0,Good,30.0,Good,1.0,Good,51.0,L1,0.463151505
18690.0,Netherlands,Zaanstad,38.0,Good,1.0,Good,28.0,Good,5.0,Good,38.0,L0,4.952047677
18691.0,Pakistan,Zahir Pir,50.0,Very Unhealthy,1.0,Good,49.0,Good,0.0,Good,50.0,L4,5.688755566
18692.0,Pakistan,Zaida,50.0,Unhealthy,1.0,Good,31.0,Unhealthy,1.0,Good,50.0,L2,2.161365496
18693.0,Netherlands,Zuidhorn,30.0,Good,1.0,Good,30.0,Good,3.0,Good,27.0,L0,13.11138328
18694.0,United States of America,Hillside,64.0,Moderate,1.0,Good,45.0,Good,6.0,Good,64.0,L1,-5.587314181
18695.0,India,Hiriyur,61.0,Moderate,1.0,Good,25.0,Good,0.0,Good,61.0,L1,2.2710194
18696.0,Mexico,Huixtla,98.0,Moderate,1.0,Good,9.0,Good,1.0,Good,98.0,L1,10.17953748
18697.0,United States of America,Humacao,97.0,Moderate,1.0,Good,31.0,Good,0.0,Good,97.0,L1,-4.934798326
18698.0,Yemen,Ibb,50.0,Unhealthy,1.0,,46.0,Good,0.0,Good,50.0,L3,10.42064701
18699.0,Brazil,Ibiruba,25.0,Good,1.0,Good,11.0,Good,2.0,Good,25.0,L0,-1.702381993
18700.0,Peru,Ica,23.0,Good,1.0,Good,31.0,Good,1.0,Good,23.0,L0,2.492275944
18701.0,Nigeria,Ikole,75.0,Moderate,1.0,Good,24.0,Good,1.0,Good,75.0,L1,7.240191488
18702.0,Sierra Leone,Freetown,27.0,Good,1.0,Good,22.0,Good,0.0,Good,27.0,L0,-3.471289791
18703.0,Russian Federation,Furmanov,30.0,Good,1.0,Good,30.0,Good,0.0,Good,14.0,L0,-1.560691428
18704.0,South Africa,Marquard,73.0,Moderate,1.0,Good,21.0,Good,2.0,Good,73.0,L1,15.21513914
18705.0,Zambia,Mazabuka,35.0,Good,1.0,Good,20.0,Good,0.0,Good,35.0,L0,3.470841788
18706.0,United States of America,Memphis,67.0,Moderate,1.0,Good,29.0,Good,1.0,Good,67.0,L1,-9.685287424
18707.0,South Africa,Krugersdorp,99.0,Moderate,1.0,Good,20.0,Good,1.0,Good,99.0,L1,4.2395104225
18708.0,United States of America,La Grande,29.0,Good,1.0,Good,29.0,Good,1.0,Good,29.0,L0,1.835490545
18709.0,Italy,Adria,87.0,Moderate,1.0,Good,31.0,Moderate,0.0,Good,87.0,L1,4.89685324
18710.0,India,Alandur,50.0,Unhealthy for Sensitive Groups,1.0,Good,36.0,Good,5.0,Good,115.0,L2,-2.594388681
18711.0,Brazil,Alta Floresta,21.0,Good,1.0,Good,13.0,Good,0.0,Good,21.0,L0,3.653456894
18712.0,Brazil,Amarante Do Maranhao,29.0,Good,1.0,Good,13.0,Good,0.0,Good,29.0,L0,-2.163260374
18713.0,Iran (Islamic Republic of),Azar Shahr,72.0,Moderate,1.0,Good,47.0,Good,0.0,Good,72.0,L1,4.905172715
18714.0,China,Badaojiang,67.0,Moderate,1.0,Good,48.0,Good,1.0,Good,67.0,L1,8.131680023
18715.0,Bangladesh,Badarganj,97.0,Moderate,1.0,Good,34.0,Good,6.0,Good,97.0,L1,9.399970648
18716.0,India,Buldana,100.0,Unhealthy for Sensitive Groups,1.0,Good,36.0,Good,0.0,Good,100.0,L2,10.81986628
18717.0,Germany,Burgkirchen,66.0,Moderate,1.0,Good,36.0,Good,1.0,Good,66.0,L1,14.75285067
18718.0,Chile,Cabildo,97.0,Moderate,1.0,Good,1.0,Good,1.0,Good,97.0,L1,5.331982404
18719.0,Brazil,Caico,23.0,Good,1.0,Good,13.0,Good,0.0,Good,23.0,L0,0.090098249
18720.0,Australia,Cairns,28.0,Good,1.0,Good,31.0,Good,0.0,Good,24.0,L0,5.715308718
18721.0,United States of America,Caledonia,53.0,Moderate,1.0,Good,17.0,Good,1.0,Good,53.0,L1,3.166019429
18722.0,Brazil,Cangucu,20.0,Good,1.0,Good,20.0,Good,0.0,Good,9.0,L0,4.2395104225
18723.0,Philippines,Carigara,61.0,Moderate,1.0,Good,23.0,Good,0.0,Good,61.0,L1,2.837266447
18724.0,United States of America,Chesapeake,36.0,Good,1.0,Good,36.0,Good,7.0,Good,24.0,L0,9.970734937
18725.0,India,Chittur,69.0,Moderate,1.0,Good,31.0,Good,1.0,Good,69.0,L1,-3.173707212
18726.0,United States of America,Chowchilla,55.0,Moderate,1.0,Good,35.0,Good,3.0,Good,55.0,L1,4.902522566
18727.0,United States of America,Colonial Park,67.0,Moderate,1.0,Good,20.0,Good,1.0,Good,67.0,L1,-3.936807331
18728.0,Italy,Conegliano,69.0,Moderate,1.0,Good,39.0,Good,2.0,Good,69.0,L1,8.150148209
18729.0,Poland,Czechowice Dziedzice,77.0,Moderate,1.0,Good,39.0,Good,3.0,Good,77.0,L1,5.007821406
18730.0,Italy,Corigliano Calabro,89.0,Moderate,1.0,Good,44.0,Good,1.0,Good,89.0,L1,0.959581107
18731.0,Russian Federation,Dalnerechensk,38.0,Good,1.0,Good,25.0,Good,0.0,Good,38.0,L0,1.710252344
18732.0,Egypt,Damietta,71.0,Moderate,1.0,Good,38.0,Good,1.0,Good,71.0,L1,-3.695340356
18733.0,India,Dandeli,31.0,Good,1.0,Good,27.0,Good,1.0,Good,31.0,L0,8.838160331
18734.0,South Africa,De Aar,21.0,Good,1.0,Good,16.0,Good,1.0,Good,21.0,L0,-0.196753959
18735.0,Netherlands,Delft,54.0,Moderate,1.0,Good,35.0,Good,5.0,Good,54.0,L1,6.301493845
18736.0,Democratic Republic of the Congo,Demba,50.0,Unhealthy,1.0,Good,54.0,Moderate,2.0,Good,50.0,L3,9.790448131
18737.0,India,Digapahandi,50.0,Unhealthy,1.0,Good,31.0,Moderate,1.0,Good,50.0,L3,18.39201383
18738.0,Côte d'Ivoire,Dimbokro,52.0,Moderate,1.0,,31.0,Good,0.0,Good,52.0,L1,11.59832369
18739.0,Germany,Donauworth,63.0,Moderate,1.0,Good,35.0,Good,3.0,Good,63.0,L1,14.16872308
18740.0,United Kingdom of Great Britain and Northern Ireland,Dalkeith,59.0,Moderate,1.0,Good,30.0,Good,0.0,Good,59.0,L1,12.95264615
18741.0,India,Deoli,50.0,Unhealthy,1.0,Good,38.0,Good,0.0,Good,50.0,L3,0.627395701
18742.0,India,Dharampuri,50.0,Unhealthy,1.0,Good,36.0,Good,0.0,Good,50.0,L3,-2.420656344
18743.0,Greece,Diavata,64.0,Moderate,1.0,Good,47.0,Good,1.0,Good,64.0,L1,13.9306726
18744.0,Belgium,Dinant,43.0,Good,1.0,Good,23.0,Good,5.0,Good,43.0,L0,3.09464514
18745.0,Mali,Dire,33.0,Good,1.0,Good,18.0,Good,0.0,Good,33.0,L0,7.966089689
18746.0,Ukraine,Dzhankoy,45.0,Good,1.0,Good,45.0,Good,0.0,Good,42.0,L0,0.696593589
18747.0,Bulgaria,Elhovo,37.0,Good,1.0,Good,37.0,Good,1.0,Good,24.0,L0,0.778834542
18748.0,Russian Federation,Novomoskovsk,45.0,Good,1.0,Good,31.0,Good,0.0,Good,45.0,L0,6.149791659
18749.0,Russian Federation,Novopodrezkovo,53.0,Moderate,1.0,Good,28.0,Good,6.0,Good,53.0,L1,-6.049368919
18750.0,Pakistan,Nowshera,50.0,Very Unhealthy,1.0,Good,31.0,Very Unhealthy,2.0,Good,104.0,L2,11.31587487
18751.0,Russian Federation,Noyabrsk,41.0,Good,1.0,Good,28.0,Good,0.0,Good,41.0,L0,6.422368999
18752.0,Uzbekistan,Nurota,50.0,Unhealthy for Sensitive Groups,1.0,Good,40.0,Good,0.0,Good,50.0,L2,1.149227923
18753.0,Germany,Oberkirch,31.0,Good,1.0,Good,28.0,Good,2.0,Good,31.0,L0,3.92091623
18754.0,Serbia,Nova Pazova,71.0,Moderate,1.0,Good,33.0,Good,2.0,Good,71.0,L1,4.704272661
18755.0,Japan,Yuki,73.0,Moderate,1.0,Good,17.0,Good,1.0,Good,73.0,L1,4.985138261
18756.0,Venezuela (Bolivarian Republic of),Zaraza,38.0,Good,1.0,Good,21.0,Good,0.0,Good,38.0,L0,7.25071529
18757.0,Russian Federation,Zarechnyy,41.0,Good,1.0,Good,41.0,Good,0.0,Good,28.0,L0,-0.274912453
18758.0,United States of America,Yeehaw Junction,45.0,Good,1.0,Good,45.0,Good,1.0,Good,18.0,L0,17.28862816
18759.0,Ukraine,Berdychiv,36.0,Good,1.0,Good,36.0,Good,1.0,Good,19.0,L0,2.77202976
18760.0,India,Bodhan,112.0,Unhealthy for Sensitive Groups,1.0,Good,29.0,Good,0.0,Good,112.0,L2,3.146528939
18761.0,France,Chateaudun,69.0,Moderate,1.0,Good,19.0,Good,4.0,Good,69.0,L1,13.52344634
18762.0,United States of America,Chattanooga,71.0,Moderate,1.0,Good,31.0,Good,7.0,Good,71.0,L1,-3.545235651
18763.0,Russian Federation,Chernyakhovsk,52.0,Moderate,1.0,Good,25.0,Good,1.0,Good,52.0,L1,13.47128124
18764.0,United Kingdom of Great Britain and Northern Ireland,Chesham,26.0,Good,1.0,Good,31.0,Good,5.0,Good,26.0,L0,4.26730054
18765.0,India,Chettipalaiyam,55.0,Moderate,1.0,Good,31.0,Good,0.0,Good,55.0,L1,1.149117719
18766.0,China,Chupei,57.0,Moderate,1.0,Good,46.0,Good,1.0,Good,57.0,L1,-1.798261699
18767.0,Cuba,Ciego De Avila,39.0,Good,1.0,Good,20.0,Good,1.0,Good,39.0,L0,-4.345508609
18768.0,Mexico,Compostela,56.0,Moderate,1.0,Good,11.0,Good,3.0,Good,56.0,L1,2.090882173
18769.0,China,Baijiantan,103.0,Unhealthy for Sensitive Groups,1.0,Good,42.0,Good,0.0,Good,103.0,L2,5.189916385
18770.0,India,Baloda,50.0,Unhealthy,1.0,Good,31.0,Unhealthy for Sensitive Groups,3.0,Good,50.0,L3,8.712482697
18771.0,Philippines,Bayugan,44.0,Good,1.0,Good,18.0,Good,0.0,Good,44.0,L0,5.130080913
18772.0,Portugal,Arrentela,36.0,Good,1.0,Good,36.0,Good,4.0,Good,18.0,L0,1.248960981
18773.0,India,Asansol,50.0,Unhealthy for Sensitive Groups,1.0,,31.0,Unhealthy for Sensitive Groups,1.0,Good,50.0,L2,14.09756238
18774.0,Russian Federation,Astrakhan,43.0,Good,1.0,Good,43.0,Good,0.0,Good,14.0,L0,17.16901554
18775.0,Portugal,Aveiro,32.0,Good,1.0,Good,32.0,Good,2.0,Good,29.0,L0,11.27312493
18776.0,Mauritania,Bababe,50.0,Very Unhealthy,1.0,Good,24.0,Good,0.0,Good,50.0,L4,2.003544545
18777.0,Cameroon,Bafut,100.0,Unhealthy for Sensitive Groups,1.0,Good,12.0,Good,1.0,Good,100.0,L2,9.910393667
18778.0,United States of America,Carol Stream,52.0,Moderate,1.0,Good,32.0,Good,1.0,Good,52.0,L1,8.430874179
18779.0,France,Carquefou,29.0,Good,1.0,Good,29.0,Good,3.0,Good,15.0,L0,11.81838205
18780.0,Italy,Cerea,67.0,Moderate,1.0,Good,29.0,Good,1.0,Good,67.0,L1,3.909096163
18781.0,Italy,Cerro Maggiore,75.0,Moderate,1.0,Good,33.0,Good,6.0,Good,75.0,L1,-1.024587172
18782.0,United Republic of Tanzania,Chalinze,22.0,Good,1.0,Good,16.0,Good,0.0,Good,22.0,L0,7.669256458
18783.0,United States of America,Brownsburg,54.0,Moderate,1.0,,33.0,Good,1.0,Good,54.0,L1,5.831885475
18784.0,Netherlands,Bunschoten,30.0,Good,1.0,Good,30.0,Good,2.0,Good,16.0,L0,-1.743806566
18785.0,Viet Nam,Buon Me Thuot,46.0,Good,1.0,Good,26.0,Good,0.0,Good,46.0,L0,7.327868295
18786.0,Poland,Busko Zdroj,80.0,Moderate,1.0,Good,35.0,Good,2.0,Good,80.0,L1,12.99127731
18787.0,Brazil,Cabrobo,15.0,Good,1.0,Good,15.0,Good,0.0,Good,13.0,L0,-1.468797693
18788.0,Brazil,Cafelandia,48.0,Good,1.0,Good,11.0,Good,1.0,Good,48.0,L0,-0.655007923
18789.0,United States of America,Richmond Heights,57.0,Moderate,1.0,Good,36.0,Good,3.0,Good,57.0,L1,3.950318758
18790.0,United States of America,Rio Linda,50.0,Good,1.0,Good,31.0,Good,7.0,Good,50.0,L0,7.201497473
18791.0,Russian Federation,Plavsk,40.0,Good,1.0,Good,40.0,Good,0.0,Good,20.0,L0,1.625433341
18792.0,United States of America,Poplar Bluff,94.0,Moderate,1.0,Good,51.0,Moderate,1.0,Good,94.0,L1,9.472126379
18793.0,,Porec,79.0,Moderate,1.0,Good,54.0,Moderate,1.0,Good,79.0,L1,5.103536454
18794.0,Italy,Pozzuoli,70.0,Moderate,1.0,Good,31.0,Moderate,0.0,Good,53.0,L1,8.858268351
18795.0,Switzerland,Prilly,52.0,Moderate,1.0,Good,42.0,Good,0.0,Good,52.0,L1,0.195876436
18796.0,India,Pudukkottai,102.0,Unhealthy for Sensitive Groups,1.0,Good,28.0,Good,5.0,Good,102.0,L2,-0.538608005
18797.0,Italy,Pulsano,58.0,Moderate,1.0,,58.0,Moderate,0.0,Good,50.0,L0,2.099831539
18798.0,Belgium,Putte,51.0,Moderate,1.0,Good,37.0,Good,1.0,Good,51.0,L1,-2.932233353
18799.0,Nicaragua,Quilali,30.0,Good,1.0,Good,19.0,Good,0.0,Good,30.0,L0,5.846622372
18800.0,Germany,Raesfeld,47.0,Good,1.0,Good,39.0,Good,1.0,Good,47.0,L0,-6.283519526
18801.0,Ukraine,Rakhiv,54.0,Moderate,1.0,Good,39.0,Good,0.0,Good,54.0,L1,1.536363927
18802.0,Nigeria,Otukpo,64.0,Moderate,1.0,Good,36.0,Good,0.0,Good,64.0,L1,4.170212798
18803.0,United States of America,Pacifica,52.0,Moderate,1.0,Good,34.0,Good,2.0,Good,52.0,L1,-1.433182403
18804.0,Philippines,Parang,50.0,Good,1.0,Good,18.0,Good,2.0,Good,50.0,L0,2.268231556
18805.0,Germany,Peine,45.0,Good,1.0,,45.0,Good,0.0,Good,32.0,L0,3.821357904
18806.0,Ukraine,Shchors,40.0,Good,1.0,,40.0,Good,0.0,Good,14.0,L0,10.14616397
18807.0,Russian Federation,Shilka,50.0,Unhealthy for Sensitive Groups,1.0,Good,47.0,Good,1.0,Good,50.0,L2,11.19632027
18808.0,Japan,Shobu,75.0,Moderate,1.0,Good,22.0,Good,1.0,Good,75.0,L1,5.586686456
18809.0,Lao People's Democratic Republic,Si Chiang Mai,75.0,Moderate,1.0,Good,31.0,Good,4.0,Good,75.0,L1,8.378793894
18810.0,Brazil,Sidrolandia,41.0,Good,1.0,Good,14.0,Good,0.0,Good,41.0,L0,3.694157244
18811.0,India,Sikar,50.0,Very Unhealthy,1.0,,31.0,Good,6.0,Good,50.0,L4,3.109791519
18812.0,India,Sindhnur,83.0,Moderate,1.0,Good,32.0,Good,3.0,Good,83.0,L1,-1.894959323
18813.0,Switzerland,Aesch,59.0,Moderate,1.0,Good,31.0,Good,4.0,Good,59.0,L1,15.09282729
18814.0,Azerbaijan,Agsu,51.0,Moderate,1.0,Good,35.0,Good,0.0,Good,51.0,L1,4.163202513
18815.0,India,Ajra,70.0,Moderate,1.0,Good,22.0,Good,0.0,Good,70.0,L1,0.422220051
18816.0,Nigeria,Akure,76.0,Moderate,1.0,Good,24.0,Good,1.0,Good,76.0,L1,16.20775046
18817.0,Iran (Islamic Republic of),Alashtar,60.0,Moderate,1.0,Good,51.0,Moderate,0.0,Good,60.0,L1,4.91143293
18818.0,United Kingdom of Great Britain and Northern Ireland,Grays,33.0,Good,1.0,Good,33.0,Good,0.0,Good,26.0,L0,14.71748881
18819.0,United States of America,Greensburg,47.0,Good,1.0,Good,46.0,Good,1.0,Good,47.0,L0,-3.281594228
18820.0,Russian Federation,Gremyachinsk,42.0,Good,1.0,Good,40.0,Good,0.0,Good,42.0,L0,2.614305666
18821.0,Germany,Grimma,54.0,Moderate,1.0,Good,47.0,Good,0.0,Good,54.0,L1,-3.050096235
18822.0,Venezuela (Bolivarian Republic of),Guigue,56.0,Moderate,1.0,Good,26.0,Good,0.0,Good,56.0,L1,3.189383599
18823.0,India,Haflong,85.0,Moderate,1.0,Good,3.0,Good,6.0,Good,85.0,L1,6.765460381
18824.0,Hungary,Hajduszoboszlo,58.0,Moderate,1.0,Good,49.0,Good,0.0,Good,58.0,L1,1.509840398
18825.0,Denmark,Hjorring,45.0,Good,1.0,Good,45.0,Good,0.0,Good,12.0,L0,4.069443034
18826.0,Germany,Horstel,40.0,Good,1.0,Good,40.0,Good,0.0,Good,36.0,L0,1.753514385
18827.0,Germany,Hovelhof,51.0,Moderate,1.0,Good,43.0,Good,0.0,Good,51.0,L1,3.248133318
18828.0,China,Huicheng,88.0,Moderate,1.0,Good,31.0,Good,1.0,Good,88.0,L1,1.821038876
18829.0,Finland,Hyvinkaa,36.0,Good,1.0,Good,36.0,Good,1.0,Good,6.0,L0,11.01410737
18830.0,United Republic of Tanzania,Iguguno,19.0,Good,1.0,Good,19.0,Good,0.0,Good,13.0,L0,-3.543747042
18831.0,Nigeria,Ijero,78.0,Moderate,1.0,Good,31.0,Good,1.0,Good,78.0,L1,6.66181873
18832.0,Brazil,Ijui,19.0,Good,1.0,Good,19.0,Good,0.0,Good,17.0,L0,-3.963225814
18833.0,United States of America,Iowa City,60.0,Moderate,1.0,Good,35.0,Good,2.0,Good,60.0,L1,-0.374725245
18834.0,India,Irinjalakuda,74.0,Moderate,1.0,Good,22.0,Good,3.0,Good,74.0,L1,0.15867673
18835.0,Egypt,Ismailia,50.0,Unhealthy for Sensitive Groups,1.0,Good,31.0,Unhealthy for Sensitive Groups,1.0,Good,67.0,L1,3.141098145
18836.0,Zambia,Isoka,24.0,Good,1.0,Good,24.0,Good,0.0,Good,23.0,L0,2.877109107
18837.0,Brazil,Itatinga,67.0,Moderate,1.0,Good,21.0,Good,1.0,Good,67.0,L1,-1.733635455
18838.0,Brazil,Itirucu,22.0,Good,1.0,Good,22.0,Good,0.0,Good,19.0,L0,-0.067532299
18839.0,Brazil,Jaragua Do Sul,62.0,Moderate,1.0,Good,13.0,Good,3.0,Good,62.0,L1,-1.155727065
18840.0,,Jibuti,106.0,Unhealthy for Sensitive Groups,1.0,Good,38.0,Good,0.0,Good,106.0,L2,-1.37654885
18841.0,Saudi Arabia,Jizan,50.0,Unhealthy,1.0,Good,31.0,Unhealthy for Sensitive Groups,4.0,Good,50.0,L3,13.06779816
18842.0,India,Kadiri,69.0,Moderate,1.0,,26.0,Good,4.0,Good,69.0,L1,-3.15992668
18843.0,Netherlands,Kapelle,37.0,Good,1.0,,37.0,Good,1.0,Good,28.0,L0,4.173423507
18844.0,India,Karjat,50.0,Unhealthy,1.0,Good,18.0,Good,1.0,Good,50.0,L3,4.2395104225
18845.0,Uganda,Kasese,70.0,Moderate,1.0,Good,18.0,Good,0.0,Good,70.0,L1,9.830792134
18846.0,Germany,Kaufungen,54.0,Moderate,1.0,Good,46.0,Good,0.0,Good,54.0,L1,5.926792676
18847.0,India,Kanodar,50.0,Unhealthy,1.0,Good,34.0,Good,0.0,Good,50.0,L3,3.718730135
